total,limit,start,data
471,700,0,"{'parkCode': 'shil', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': 'No', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'There are no entrance fees at the Shiloh and Corinth battlefields.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'sitk', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'slbe', 'isFeeFreePark': False, 'isInteragencyPassAccepted': True, 'cashless': 'Depends on Location', 'feesAtWorkUrl': '', 'entranceFeeDescription': ""Sleeping Bear Dunes National Lakeshore charges a variety of fees, depending on how a visitor arrives at the park, and whether they're part of a commercial tour group or not."", 'entrancePassDescription': 'Annual Park Entrance Pass - $45.00 Admits pass holder and all passengers in a noncommercial vehicle. Valid for one year from month of purchase. Cashless payments at all staffed locations. Cash accepted at self-pay stations. Valid for 12 months from month of issue. When purchased at an Automated Pay Station, please exchange the receipt for the Annual Park Pass card at any staffed fee collection station.', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [{'entranceFeeType': 'Entrance - Private Vehicle', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/slbe', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': 'https://www.nps.gov/planyourvisit/fee-free-parks.htm', 'payGovPurchaseUrl': '', 'cost': '25.00', 'timedEntryShortDescription': '', 'description': 'Park Entrance Pass - $25.00\n\nPer private vehicle (valid for 1-7 days from date of purchase)\n$25.00 Admits pass holder and all passengers in a noncommercial vehicle. Valid for seven days from the day of purchase.', 'informationUrl': '', 'id': '76D97E60-6978-44AC-B6D9-4CE2B99B33D9', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Motorcycle', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Seasonal Self-Pay Fee Canisters are available at the following locations. These canisters are available mid-May to mid-Oct. \n\nWhen fee canisters are unavailable, visitors are expected to purchase a pass at another location. \n\nNorth Bar Lake\nEsch Beach\nPeterson Beach \n669 Beach\n651 Beach \nMaritime Museum \nPlatte River Picnic Area\nD.H. Day Campground Office Off-season\nPlatte River Campground Office Off-season\n\nAn automated credit card only station is available year-round at Platte River Point.', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/slbe', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': 'https://www.nps.gov/planyourvisit/fee-free-parks.htm', 'payGovPurchaseUrl': '', 'cost': '20.00', 'timedEntryShortDescription': '', 'description': 'Park Entrance Pass - Motorcycle - $20.00\n\nPer motorcycle (valid for 1-7 days from date of purchase)', 'informationUrl': '', 'id': '1A442503-E50D-4F6C-900C-3F34BC6C25B3', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Per Person', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Seasonal Self-Pay Fee Canisters are available at the following locations. These canisters are available mid-May to mid-Oct. \n\nWhen fee canisters are unavailable, visitors are expected to purchase a pass at another location. \n\nNorth Bar Lake\nEsch Beach\nPeterson Beach \n669 Beach\n651 Beach \nMaritime Museum \nPlatte River Picnic Area\nD.H. Day Campground Office Off-season\nPlatte River Campground Office Off-season\n\nAn automated credit card only station is available year-round at Platte River Point.', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/slbe', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': 'https://www.nps.gov/planyourvisit/fee-free-parks.htm', 'payGovPurchaseUrl': '', 'cost': '15.00', 'timedEntryShortDescription': '', 'description': 'Per Person Entrance Pass - $15.00\n\nVisitors 16 years of age or older who enter on foot, bicycle, or as part of an organized group not involved in a commercial tour.\n\nThose entering in a private vehicle will not pay the per person fee. They may purchase the 7 day, Annual, or use another federal lands pass for entry.', 'informationUrl': '', 'id': 'FAF8A4CA-C0D7-4F72-B874-E7B04FD734F1', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Education/Academic Groups', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Academic fee waivers are not granted automatically. Applicant groups must show they qualify for the waiver. There are three criteria the group must meet to qualify for an academic fee waiver: eligibility, educational purpose, and relevance of park resources or facilities. These criteria are detailed below: https://www.nps.gov/slbe/planyourvisit/feeseducationwaiver.htm', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '0.00', 'timedEntryShortDescription': '', 'description': 'School Groups\nAn Academic Fee Waiver is required for organized groups visiting the Lakeshore for , educational groups of children who are less than 16 years of age may enter the park free of charge and do not need a fee waiver. (See section 10.1.1) However, the park requires a waiver application to account for the free entry of adult chaperones and to manage park resources. Adults in personal vehicles with an organized youth group visiting for the sole purpose of recreation are not exempt.', 'informationUrl': '', 'id': '9A4864CF-326A-40C1-AFFE-8070EF71123A', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Sedan', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Checks can be made out to NPS and MUST include a tax id number.\n\nCredit Cards are also accepted.', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '25.00', 'timedEntryShortDescription': '', 'description': 'Sedan\n1-6 Person Capacity\n$25.00 + $10.00 Per Person 16 years or older (up to a maximum of $40.00)', 'informationUrl': '', 'id': 'B0C4A637-A5EC-4CFF-A21C-C1EF8B4AE020', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Van', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Checks can be made out to NPS and MUST include a tax id number.\n\nCredit Cards are also accepted.', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '40.00', 'timedEntryShortDescription': '', 'description': 'Van\n7-15 Person Capacity\n$40.00', 'informationUrl': '', 'id': '93829C26-EE6D-4C7F-BF19-54ED27FB8AD5', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Mini-bus', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Checks can be made out to NPS and MUST include a tax id number.\n\nCredit Cards are also accepted.', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '40.00', 'timedEntryShortDescription': '', 'description': 'Mini Bus\n16-25 Person Capacity\n$40.00', 'informationUrl': '', 'id': 'F0EEB45C-F09A-478D-867A-F93103CE1184', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Motor Coach', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Checks can be made out to NPS and MUST include a tax id number.\n\nCredit Cards are also accepted.', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '100.00', 'timedEntryShortDescription': '', 'description': 'Motorcoach\n26+ Person Capacity\n$100.00', 'informationUrl': '', 'id': '7F60D043-EE1B-4C26-B966-FFD238E37B2D', 'npsGovPurchaseUrl': ''}], 'passes': [{'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '45.00', 'image': [{'credit': '', 'title': '', 'altText': '', 'caption': '', 'url': 'https://www.nps.gov/customcf/structured_data/images/add_image.png'}], 'description': 'Annual Park Entrance Pass - $45.00\nAdmits pass holder and all passengers in a noncommercial vehicle. Valid for one year from month of purchase. Cashless payments at all staffed locations. Cash accepted at self-pay stations. Valid for 12 months from month of issue.', 'paymentDescription': '', 'category': 'Annual Entrance - Park', 'informationUrl': '', 'recGovPurchaseUrl': '', 'id': '0B0F087D-68FB-4A8B-B4D3-28B9EC514B75', 'npsGovPurchaseUrl': ''}]}"
471,700,0,"{'parkCode': 'spar', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': 'No', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': 'Springfield Armory offers the following free passes for other NPS sites that charge an entry fee: Free Annual Pass for current US Military and their dependents Free Annual Pass for US 4th Grade Students Free Lifetime Access Pass for US Citizens or permanent residents medically determined to have a permanent disability. Free Lifetime Pass for US Military Veterans', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'stea', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': 'Yes', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'There is no entrance fee for Steamtown National Historic Site. Due to our fee-free status, we no longer issue any of the America the Beautiful National Parks & Federal Recreational Lands Passes, commonly referred to as the ""National Park Passes"". Ticket pricing for our Short Train Rides and Excursions vary and may be available for purchase on recreation.gov. For more information, visit https://www.nps.gov/stea/planyourvisit/fees.htm', 'entrancePassDescription': 'There is no entrance fee for Steamtown National Historic Site. Due to our fee-free status, we no longer issue any of the America the Beautiful National Parks & Federal Recreational Lands Passes, commonly referred to as the ""National Park Passes"". Ticket pricing for our Short Train Rides and Excursions vary and may be available for purchase on recreation.gov. For more information, visit https://www.nps.gov/stea/planyourvisit/fees.htm', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'stge', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': 'No', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'Ste. Genevieve National Historical Park is fee-free. This means that there is no admission cost for visitors exploring the park grounds, visiting the welcome center, touring the historic houses, or attending events within the National Historical Park. Tours for the Jean Baptiste Valle House, Green Tree Tavern, and Bauvais-Amoureux House have a 15-person capacity and require same-day reservations. Free reservations can be made in person at the Ste. Genevieve Welcome Center, located at 66 S. Main Street.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'stli', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': 'No', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'The cost of the ferry ticket is not an entrance fee but a transportation fee. There is no additional charge to visit the museum on Liberty Island and Ellis Island. General Admission tickets are our most widely available ticket. Visitors will have access to both islands, including entry to both the Statue of Liberty Museum and the Ellis Island National Museum of Immigration. This is the only ticket available when crown and pedestal reservations are full. General Admission tickets do not get you access inside the statue or pedestal.', 'entrancePassDescription': '', 'isParkingFeePossible': True, 'parkingDetailsUrl': '', 'fees': [{'entranceFeeType': 'Timed Entry Reservation - Location', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': '', 'timedEntryLocation': 'Statue of Liberty- General Admission', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '0.00', 'timedEntryShortDescription': '', 'description': 'General Admission tickets are our most widely available ticket. Visitors will have access to both islands, including entry to both the Statue of Liberty Museum and the Ellis Island National Museum of Immigration. This is the only ticket available when crown and pedestal reservations are full. General Admission tickets do not get you access inside the statue or pedestal.', 'informationUrl': '', 'id': '7EE82687-B474-4DC6-B270-6F55BD6CE866', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Timed Entry Reservation - Location', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': '', 'timedEntryLocation': 'Statue of Liberty - Pedestal', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '0.00', 'timedEntryShortDescription': 'Required to access the pedestal of the Statue of Liberty', 'description': 'Pedestal tickets are limited and reservations are required. Pedestal tickets allow visitors to access up to the top of the pedestal, which includes lower pedestal levels. These are purchased online only through Statue City Cruises.', 'informationUrl': '', 'id': '988AC3BA-90D7-4DC6-8FD2-4488F944494C', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Timed Entry Reservation - Location', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': '', 'timedEntryLocation': 'Statue of Liberty - Crown', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '0.00', 'timedEntryShortDescription': 'Required to access the crown of the Statue of Liberty', 'description': 'Crown tickets are limited and reservations are required. Crown tickets allow visitors to access the crown of the statue, which includes a walk up 162 steps from the feet of the statue to the crown. There is no elevator access to the crown. These are purchased online only through Statue City Cruises.', 'informationUrl': '', 'id': '382CD615-F1A1-4477-BD7C-21634DF3BDD4', 'npsGovPurchaseUrl': ''}], 'passes': []}"
471,700,0,"{'parkCode': 'ston', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'stri', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'Stones River National Battlefield is fee free park.', 'entrancePassDescription': 'As a fee free park, Stones River National Battlefield does not require entrance passes.', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'stsp', 'isFeeFreePark': False, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'sucr', 'isFeeFreePark': False, 'isInteragencyPassAccepted': True, 'cashless': 'Yes', 'feesAtWorkUrl': 'https://www.nps.gov/sucr/planyourvisit/your-fee-dollars-at-work.htm', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [{'entranceFeeType': 'Entrance - Private Vehicle', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Credit Card only', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/2943', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': 'Federal Fee Free Days:\nJan 16, 2023: Martin Luther King, Jr. Day\nApr 22, 2023: First Day of National Park Week\nAug 4, 2023: Anniversary of the Great American Outdoors Act\nSep 23, 2023: National Public Lands Day\nNov 11, 2023: Veterans Day', 'payGovPurchaseUrl': '', 'cost': '25.00', 'timedEntryShortDescription': '', 'description': 'This pass covers the pass holder and up to 15 passengers of a single, private (non-commercial) vehicle at both Sunset Crater Volcano and Wupatki National Monuments for 1-7 days.', 'informationUrl': '', 'id': 'FFCD1190-DE46-4784-B617-A92D39F640A5', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Motorcycle', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Credit Card only', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/2943', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': 'Federal Fee Free Days:\nJan 16, 2023: Martin Luther King, Jr. Day\nApr 22, 2023: First Day of National Park Week\nAug 4, 2023: Anniversary of the Great American Outdoors Act\nSep 23, 2023: National Public Lands Day\nNov 11, 2023: Veterans Day', 'payGovPurchaseUrl': '', 'cost': '20.00', 'timedEntryShortDescription': '', 'description': 'Admits the passholder and passenger of one motorcycle to both Sunset Crater and Wupatki National Monument for 1-7 days.', 'informationUrl': '', 'id': '7EA56D85-20A5-41BF-A82E-13D3DEEE0D3E', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Per Person', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Credit card only.', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/2943', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': 'Federal Fee Free Days:\nJan 16, 2023: Martin Luther King, Jr. Day\nApr 22, 2023: First Day of National Park Week\nAug 4, 2023: Anniversary of the Great American Outdoors Act\nSep 23, 2023: National Public Lands Day\nNov 11, 2023: Veterans Day', 'payGovPurchaseUrl': '', 'cost': '15.00', 'timedEntryShortDescription': '', 'description': 'Admits one individual bicyclist, hiker, or pedestrian visiting the facility without a private vehicle. Good for both Sunset Crater and Wupatki National Monuments for 1-7 days. A pass is not required for individuals 15 or younger.', 'informationUrl': '', 'id': '01709AF6-C8E4-4053-982F-A253D16F7F0C', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Non-commercial Groups', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Credit Card only', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': 'Federal Fee Free Days:\nJan 16, 2023: Martin Luther King, Jr. Day\nApr 22, 2023: First Day of National Park Week\nAug 4, 2023: Anniversary of the Great American Outdoors Act\nSep 23, 2023: National Public Lands Day\nNov 11, 2023: Veterans Day', 'payGovPurchaseUrl': '', 'cost': '15.00', 'timedEntryShortDescription': '', 'description': 'The per person fee is charged for non-commercial groups up to the point that it exceeds the cost of the commercial rate for the same size vehicle.', 'informationUrl': '', 'id': 'F6229A1A-57CC-4748-8C16-A0393B1F31FE', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Education/Academic Groups', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': 'Federal Fee Free Days:\nJan 16, 2023: Martin Luther King, Jr. Day\nApr 22, 2023: First Day of National Park Week\nAug 4, 2023: Anniversary of the Great American Outdoors Act\nSep 23, 2023: National Public Lands Day\nNov 11, 2023: Veterans Day', 'payGovPurchaseUrl': '', 'cost': '0.00', 'timedEntryShortDescription': '', 'description': 'Bona fide educational institutions visiting for non-recreational purposes whose visit pertains directly to established curriculum are exempt from paying entry fees. Apply for an educational fee waiver at least 4 weeks in advance by submitting an educational fee waiver. Please see the below link to access the waiver.', 'informationUrl': 'https://www.nps.gov/sucr/learn/education/fieldtrips.htm', 'id': '0860C3DF-67C7-47D0-B255-C8366F10D87B', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Sedan', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Credit Card only.', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': 'Federal Fee Free Days:\nJan 16, 2023: Martin Luther King, Jr. Day\nApr 22, 2023: First Day of National Park Week\nAug 4, 2023: Anniversary of the Great American Outdoors Act\nSep 23, 2023: National Public Lands Day\nNov 11, 2023: Veterans Day', 'payGovPurchaseUrl': '', 'cost': '28.00', 'timedEntryShortDescription': '', 'description': 'Covers occupants of a vehicle with an occupancy of 1-6 individuals at Sunset Crater, Wupatki, and Walnut Canyon for 1 day. A commercial group is defined as a group that is entering for the purpose of providing commercial tour services within the unit. A commercial group consists of one or more persons traveling on an itinerary that has been packaged, priced, or sold for leisure/recreational purpose by an organization that realizes financial gain through the provision of the service.', 'informationUrl': '', 'id': '8E487EC2-2336-4997-A176-5FA4779EDC7B', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Van', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Credit Card only', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': 'Federal Fee Free Days:\nJan 16, 2023: Martin Luther King, Jr. Day\nApr 22, 2023: First Day of National Park Week\nAug 4, 2023: Anniversary of the Great American Outdoors Act\nSep 23, 2023: National Public Lands Day\nNov 11, 2023: Veterans Day', 'payGovPurchaseUrl': '', 'cost': '40.00', 'timedEntryShortDescription': '', 'description': 'Covers occupants of a vehicle with an occupancy of 7-15 individuals at Sunset Crater, Wupatki, and Walnut Canyon for 1 day. A commercial group is defined as a group that is entering for the purpose of providing commercial tour services within the unit. A commercial group consists of one or more persons traveling on an itinerary that has been packaged, priced, or sold for leisure/recreational purpose by an organization that realizes financial gain through the provision of the service.', 'informationUrl': '', 'id': '2727E21F-6295-4908-872D-CC47AAD5289C', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Commercial Entrance - Motor Coach', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': 'Credit Card only', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': 'Federal Fee Free Days:\nJan 16, 2023: Martin Luther King, Jr. Day\nApr 22, 2023: First Day of National Park Week\nAug 4, 2023: Anniversary of the Great American Outdoors Act\nSep 23, 2023: National Public Lands Day\nNov 11, 2023: Veterans Day', 'payGovPurchaseUrl': '', 'cost': '100.00', 'timedEntryShortDescription': '', 'description': 'Covers occupants of a vehicle with an occupancy of 16+ individuals at Sunset Crater, Wupatki, and Walnut Canyon for 1 day. A commercial group is defined as a group that is entering for the purpose of providing commercial tour services within the unit. A commercial group consists of one or more persons traveling on an itinerary that has been packaged, priced, or sold for leisure/recreational purpose by an organization that realizes financial gain through the provision of the service.', 'informationUrl': '', 'id': 'FA65A7DE-4D3D-4F58-9190-F4758CB0189F', 'npsGovPurchaseUrl': ''}], 'passes': [{'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '45.00', 'image': [{'credit': 'NPS/Cullen Kirk', 'title': 'Flagstaff Area National Monuments Pass', 'altText': 'A card with an image of a volcano on it', 'caption': 'Image of Flagstaff Area National Monuments Pass', 'url': 'https://www.nps.gov/common/uploads/entrance_pass/DF020C77-921D-5BBD-A610480373148F6F.png'}], 'description': 'Admits the passholder, passenger of one motorcycle, or occupants of a single, non-commercial vehicle at Sunset Crater Volcano, Walnut Canyon, and Wupatki National Monuments for 1 year.', 'paymentDescription': 'Credit Card only.', 'category': 'Annual Entrance - Park', 'informationUrl': '', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/2943', 'id': 'DED87186-B5B1-4F27-B41C-B3CCAFEEA739', 'npsGovPurchaseUrl': ''}]}"
471,700,0,"{'parkCode': 'tapr', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': 'No', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'Fees are not required to visit the preserve.', 'entrancePassDescription': 'Entrance fees and passes not accepted at the preserve, as there are no fees needed to enter the preserve. While National Passes are not sold at the Preserve, they are sold nearby at these locations. Great Plains Nature Center - 316-683-5499 (Wichita, KS) Harry S. Truman NHS - 816-254-9929 (Independence, MO) Quivira NWR - 620-486-2393 (Stafford, KS) Cimarron National Grasslands - 620-697-4621 (Elkhart, KS)', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'thco', 'isFeeFreePark': False, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'this', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'thje', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': 'Depends on Location', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': True, 'parkingDetailsUrl': 'https://www.nps.gov/nama/planyourvisit/parking.htm', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'thko', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'thrb', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'thri', 'isFeeFreePark': False, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
